MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA
112514,100462,2,San Mateo,81,603900,8102
112515,100299,2,San Mateo,81,604500,8103
112517,100052,2,San Mateo,81,602000,8102
112521,100057,2,San Mateo,81,602100,8102
112522,100057,2,San Mateo,81,602100,8102
112524,100071,2,San Mateo,81,600100,8102
112528,100242,2,San Mateo,81,605700,8103
112531,100268,2,San Mateo,81,607900,8104
112534,100338,2,San Mateo,81,610302,8105
112536,100243,2,San Mateo,81,612900,8106
112537,100031,2,San Mateo,81,613300,8106
112539,100352,2,San Mateo,81,609800,8105
112541,100300,2,San Mateo,81,608004,8104
112542,100009,2,San Mateo,81,609100,8105
112543,100138,2,San Mateo,81,609201,8105
112544,100300,2,San Mateo,81,608004,8104
112545,100214,2,San Mateo,81,608200,8104
112548,100182,2,San Mateo,81,608004,8104
112551,100124,2,San Mateo,81,607200,8104
112553,100032,2,San Mateo,81,608600,8105
112554,100032,2,San Mateo,81,608600,8105
112555,100032,2,San Mateo,81,608600,8105
112556,100032,2,San Mateo,81,608600,8105
112557,100182,2,San Mateo,81,608004,8104
112564,100340,2,San Mateo,81,610303,8105
112566,100236,2,San Mateo,81,610304,8105
112567,100433,2,San Mateo,81,613200,8106
112570,100343,2,San Mateo,81,610800,8105
112571,100402,2,San Mateo,81,610203,8105
112572,100304,2,San Mateo,81,608900,8105
112575,100052,2,San Mateo,81,602000,8102
112577,100046,2,San Mateo,81,604101,8102
112579,100299,2,San Mateo,81,604500,8103
112580,100045,2,San Mateo,81,604600,8103
112581,100072,2,San Mateo,81,605100,8103
112582,100100,2,San Mateo,81,605000,8103
112586,100167,2,San Mateo,81,600300,8102
112587,100375,2,San Mateo,81,600500,8101
112588,100191,2,San Mateo,81,600600,8101
112605,100261,2,San Mateo,81,602800,8101
112606,100164,2,San Mateo,81,605500,8103
112607,100270,2,San Mateo,81,602700,8101
112610,100430,2,San Mateo,81,613200,8106
112614,100186,2,San Mateo,81,607701,8103
112615,100186,2,San Mateo,81,607701,8103
112618,100123,2,San Mateo,81,607600,8104
112619,100187,2,San Mateo,81,607702,8104
112620,100184,2,San Mateo,81,607701,8103
112622,100188,2,San Mateo,81,607702,8104
112623,100188,2,San Mateo,81,607702,8104
112624,100188,2,San Mateo,81,607702,8104
112628,100040,2,San Mateo,81,605900,8103
112630,100038,2,San Mateo,81,605800,8103
112631,100301,2,San Mateo,81,608300,8104
112634,100345,2,San Mateo,81,609100,8105
112640,100430,2,San Mateo,81,613200,8106
112641,100041,2,San Mateo,81,605900,8103
112642,100041,2,San Mateo,81,605900,8103
112643,100353,2,San Mateo,81,613501,8104
112646,100423,2,San Mateo,81,613700,8104
112649,100423,2,San Mateo,81,613700,8104
112652,100394,2,San Mateo,81,613700,8104
112655,100251,2,San Mateo,81,613700,8104
112656,100373,2,San Mateo,81,613800,8104
112658,100228,2,San Mateo,81,601100,8101
112659,100376,2,San Mateo,81,600900,8101
112661,100376,2,San Mateo,81,600900,8101
112662,100376,2,San Mateo,81,600900,8101
112663,100199,2,San Mateo,81,600900,8101
112666,100197,2,San Mateo,81,600800,8101
112667,100073,2,San Mateo,81,601200,8101
112669,100466,2,San Mateo,81,602300,8102
112670,100078,2,San Mateo,81,602200,8102
112671,100078,2,San Mateo,81,602200,8102
112674,100078,2,San Mateo,81,602200,8102
112676,100430,2,San Mateo,81,613200,8106
112680,100092,2,San Mateo,81,606300,8103
112681,100242,2,San Mateo,81,605700,8103
112683,100267,2,San Mateo,81,606400,8103
112685,100069,2,San Mateo,81,606200,8103
112686,100070,2,San Mateo,81,606200,8103
112687,100070,2,San Mateo,81,606200,8103
112688,100069,2,San Mateo,81,606200,8103
112689,100139,2,San Mateo,81,609201,8105
112690,100353,2,San Mateo,81,613501,8104
112691,100423,2,San Mateo,81,613700,8104
112693,100249,2,San Mateo,81,613600,8104
112695,100353,2,San Mateo,81,613501,8104
112697,100423,2,San Mateo,81,613700,8104
112702,100203,2,San Mateo,81,600402,8101
112703,100202,2,San Mateo,81,600401,8101
112704,100044,2,San Mateo,81,604400,8103
112705,100044,2,San Mateo,81,604400,8103
112707,100379,2,San Mateo,81,604800,8103
112709,100379,2,San Mateo,81,604800,8103
112711,100380,2,San Mateo,81,604800,8103
112712,100382,2,San Mateo,81,604900,8103
112714,100075,2,San Mateo,81,605000,8103
112715,100374,2,San Mateo,81,600500,8101
112716,100167,2,San Mateo,81,600300,8102
112718,100167,2,San Mateo,81,600300,8102
112720,100311,2,San Mateo,81,606800,8104
112721,100325,2,San Mateo,81,606500,8103
112722,100086,2,San Mateo,81,608800,8105
112724,100158,2,San Mateo,81,607500,8104
112727,100304,2,San Mateo,81,608900,8105
112729,100190,2,San Mateo,81,608023,8104
112731,100305,2,San Mateo,81,608900,8105
112733,100387,2,San Mateo,81,611700,8106
112734,100441,2,San Mateo,81,610400,8106
112735,100441,2,San Mateo,81,610400,8106
112739,100438,2,San Mateo,81,609602,8105
112741,100357,2,San Mateo,81,609800,8105
112742,100356,2,San Mateo,81,609800,8105
112743,100116,2,San Mateo,81,605600,8103
112744,100308,2,San Mateo,81,605700,8103
112746,100244,2,San Mateo,81,613400,8106
112752,100423,2,San Mateo,81,613700,8104
112753,100250,2,San Mateo,81,613700,8104
112755,100255,2,San Mateo,81,613800,8104
112756,100373,2,San Mateo,81,613800,8104
112765,100099,2,San Mateo,81,605000,8103
112767,100233,2,San Mateo,81,602400,8102
112768,100466,2,San Mateo,81,602300,8102
112770,100233,2,San Mateo,81,602400,8102
112771,100458,2,San Mateo,81,603700,8102
112772,100455,2,San Mateo,81,602400,8102
112775,100454,2,San Mateo,81,602000,8102
112776,100426,2,San Mateo,81,984300,8102
112778,100043,2,San Mateo,81,604101,8102
112789,100297,2,San Mateo,81,604400,8103
112791,100459,2,San Mateo,81,603700,8102
112794,100437,2,San Mateo,81,600500,8101
112800,100430,2,San Mateo,81,613200,8106
112801,100277,2,San Mateo,81,611600,8106
112802,100280,2,San Mateo,81,611700,8106
112804,100149,2,San Mateo,81,612000,8106
112806,100149,2,San Mateo,81,612000,8106
112808,100185,2,San Mateo,81,607701,8103
112809,100187,2,San Mateo,81,607702,8104
112812,100123,2,San Mateo,81,607600,8104
112814,100123,2,San Mateo,81,607600,8104
112815,100177,2,San Mateo,81,608001,8104
112825,100345,2,San Mateo,81,609100,8105
112826,100336,2,San Mateo,81,609202,8105
112827,100336,2,San Mateo,81,609202,8105
112828,100312,2,San Mateo,81,613000,8106
112832,100371,2,San Mateo,81,613600,8104
112839,100223,2,San Mateo,81,613502,8104
112840,100223,2,San Mateo,81,613502,8104
112843,100365,2,San Mateo,81,613502,8104
112851,100434,2,San Mateo,81,613501,8104
112853,100166,2,San Mateo,81,600200,8102
112855,100297,2,San Mateo,81,604400,8103
112856,100380,2,San Mateo,81,604800,8103
112858,100074,2,San Mateo,81,604900,8103
112859,100099,2,San Mateo,81,605000,8103
112860,100099,2,San Mateo,81,605000,8103
112861,100075,2,San Mateo,81,605000,8103
112862,100099,2,San Mateo,81,605000,8103
112863,100100,2,San Mateo,81,605000,8103
112864,100100,2,San Mateo,81,605000,8103
112866,100048,2,San Mateo,81,605000,8103
112867,100128,2,San Mateo,81,605200,8103
112868,100100,2,San Mateo,81,605000,8103
112869,100113,2,San Mateo,81,609000,8105
112871,100215,2,San Mateo,81,608300,8104
112872,100179,2,San Mateo,81,608013,8104
112876,100152,2,San Mateo,81,609700,8106
112880,100061,2,San Mateo,81,608700,8105
112881,100354,2,San Mateo,81,609900,8105
112883,100307,2,San Mateo,81,605600,8103
112885,100307,2,San Mateo,81,605600,8103
112887,100307,2,San Mateo,81,605600,8103
112890,100255,2,San Mateo,81,613800,8104
112892,100254,2,San Mateo,81,613800,8104
112895,100255,2,San Mateo,81,613800,8104
112896,100254,2,San Mateo,81,613800,8104
112898,100255,2,San Mateo,81,613800,8104
112900,100333,2,San Mateo,81,604600,8103
112901,100333,2,San Mateo,81,604600,8103
112902,100454,2,San Mateo,81,602000,8102
112903,100052,2,San Mateo,81,602000,8102
112904,100052,2,San Mateo,81,602000,8102
112906,100454,2,San Mateo,81,602000,8102
112907,100057,2,San Mateo,81,602100,8102
112908,100078,2,San Mateo,81,602200,8102
112909,100078,2,San Mateo,81,602200,8102
112912,100076,2,San Mateo,81,602100,8102
112913,100076,2,San Mateo,81,602100,8102
112915,100466,2,San Mateo,81,602300,8102
112916,100376,2,San Mateo,81,600900,8101
112917,100227,2,San Mateo,81,601100,8101
112918,100227,2,San Mateo,81,601100,8101
112919,100101,2,San Mateo,81,605100,8103
112922,100442,2,San Mateo,81,610700,8105
112926,100327,2,San Mateo,81,606500,8103
112927,100236,2,San Mateo,81,610304,8105
112933,100184,2,San Mateo,81,607701,8103
112935,100213,2,San Mateo,81,608100,8104
112939,100219,2,San Mateo,81,608501,8104
112940,100032,2,San Mateo,81,608600,8105
112942,100219,2,San Mateo,81,608501,8104
112944,100212,2,San Mateo,81,608023,8104
112946,100011,2,San Mateo,81,609300,8105
112947,100011,2,San Mateo,81,609300,8105
112948,100362,2,San Mateo,81,610100,8105
112951,100354,2,San Mateo,81,609900,8105
112952,100361,2,San Mateo,81,610000,8105
112953,100360,2,San Mateo,81,610000,8105
112954,100360,2,San Mateo,81,610000,8105
112957,100405,2,San Mateo,81,610303,8105
112959,100441,2,San Mateo,81,610400,8106
112970,100340,2,San Mateo,81,610303,8105
112975,100169,2,San Mateo,81,614000,8102
112976,100455,2,San Mateo,81,602400,8102
112977,100285,2,San Mateo,81,603400,8101
112978,100261,2,San Mateo,81,602800,8101
112979,100425,2,San Mateo,81,614000,8102
112981,100101,2,San Mateo,81,605100,8103
112983,100384,2,San Mateo,81,603000,8101
112984,100384,2,San Mateo,81,603000,8101
112985,100384,2,San Mateo,81,603000,8101
112987,100292,2,San Mateo,81,602700,8101
112991,100418,2,San Mateo,81,603200,8101
112992,100418,2,San Mateo,81,603200,8101
112995,100384,2,San Mateo,81,603000,8101
112996,100014,2,San Mateo,81,603100,8101
112997,100130,2,San Mateo,81,605300,8103
113004,100392,2,San Mateo,81,612500,8106
113005,100284,2,San Mateo,81,612600,8106
113006,100306,2,San Mateo,81,612900,8106
113008,100243,2,San Mateo,81,612900,8106
113011,100281,2,San Mateo,81,612700,8106
113012,100393,2,San Mateo,81,612600,8106
113017,100445,2,San Mateo,81,610900,8105
113018,100445,2,San Mateo,81,610900,8105
113019,100386,2,San Mateo,81,610900,8105
113020,100450,2,San Mateo,81,611000,8105
113021,100450,2,San Mateo,81,611000,8105
113024,100386,2,San Mateo,81,610900,8105
113027,100117,2,San Mateo,81,606000,8103
113029,100245,2,San Mateo,81,613400,8106
113033,100007,2,San Mateo,81,611200,8105
113037,100223,2,San Mateo,81,613502,8104
113038,100368,2,San Mateo,81,613800,8104
113039,100254,2,San Mateo,81,613800,8104
113047,100376,2,San Mateo,81,600900,8101
113048,100227,2,San Mateo,81,601100,8101
113049,100227,2,San Mateo,81,601100,8101
113051,100197,2,San Mateo,81,600800,8101
113052,100056,2,San Mateo,81,602100,8102
113053,100015,2,San Mateo,81,602300,8102
113056,100019,2,San Mateo,81,604101,8102
113057,100019,2,San Mateo,81,604101,8102
113058,100019,2,San Mateo,81,604101,8102
113060,100020,2,San Mateo,81,604200,8102
113062,100228,2,San Mateo,81,601100,8101
113064,100224,2,San Mateo,81,601000,8101
113066,100346,2,San Mateo,81,609601,8105
113067,100341,2,San Mateo,81,610400,8106
113070,100447,2,San Mateo,81,611000,8105
113072,100004,2,San Mateo,81,611400,8106
113073,100004,2,San Mateo,81,611400,8106
113074,100395,2,San Mateo,81,611300,8106
113076,100028,2,San Mateo,81,611500,8106
113077,100430,2,San Mateo,81,613200,8106
113079,100363,2,San Mateo,81,610601,8106
113080,100004,2,San Mateo,81,611400,8106
113082,100278,2,San Mateo,81,611600,8106
113083,100114,2,San Mateo,81,612700,8106
113086,100009,2,San Mateo,81,609100,8105
113087,100009,2,San Mateo,81,609100,8105
113089,100011,2,San Mateo,81,609300,8105
113091,100362,2,San Mateo,81,610100,8105
113092,100290,2,San Mateo,81,610202,8105
113096,100361,2,San Mateo,81,610000,8105
113098,100355,2,San Mateo,81,610000,8105
113099,100355,2,San Mateo,81,610000,8105
113100,100360,2,San Mateo,81,610000,8105
113102,100362,2,San Mateo,81,610100,8105
113105,100036,2,San Mateo,81,609500,8105
113111,100006,2,San Mateo,81,611100,8105
113112,100350,2,San Mateo,81,609800,8105
113113,100352,2,San Mateo,81,609800,8105
113117,100351,2,San Mateo,81,609700,8106
113125,100235,2,San Mateo,81,602500,8102
113127,100459,2,San Mateo,81,603700,8102
113129,100235,2,San Mateo,81,602500,8102
113131,100112,2,San Mateo,81,601902,8102
113133,100207,2,San Mateo,81,601901,8102
113135,100206,2,San Mateo,81,601901,8102
113136,100077,2,San Mateo,81,602200,8102
113142,100043,2,San Mateo,81,604101,8102
113148,100425,2,San Mateo,81,614000,8102
113152,100083,2,San Mateo,81,602600,8102
113156,100149,2,San Mateo,81,612000,8106
113158,100141,2,San Mateo,81,613900,8106
113159,100148,2,San Mateo,81,612000,8106
113160,100171,2,San Mateo,81,613900,8106
113163,100148,2,San Mateo,81,612000,8106
113165,100148,2,San Mateo,81,612000,8106
113167,100148,2,San Mateo,81,612000,8106
