MAZ,gq_num_hh,gq_type_univ,gq_type_mil,gq_type_othnon
715153,0.00,0.00,0.00,0.00
715154,0.00,0.00,0.00,0.00
715157,0.00,0.00,0.00,0.00
715164,0.00,0.00,0.00,0.00
715167,0.00,0.00,0.00,0.00
715173,0.00,0.00,0.00,0.00
715174,0.00,0.00,0.00,0.00
715187,0.00,0.00,0.00,0.00
715188,0.88,0.00,0.00,0.88
715189,0.00,0.00,0.00,0.00
715190,0.00,0.00,0.00,0.00
715201,0.00,0.00,0.00,0.00
715202,0.00,0.00,0.00,0.00
715206,0.00,0.00,0.00,0.00
715217,0.00,0.00,0.00,0.00
715219,0.00,0.00,0.00,0.00
715225,0.00,0.00,0.00,0.00
715226,20.23,0.00,0.00,20.23
715227,1.76,0.00,0.00,1.76
715229,0.00,0.00,0.00,0.00
715230,0.00,0.00,0.00,0.00
715232,0.00,0.00,0.00,0.00
715237,5.28,0.00,0.00,5.28
715242,0.00,0.00,0.00,0.00
715252,0.00,0.00,0.00,0.00
715253,0.00,0.00,0.00,0.00
715257,0.00,0.00,0.00,0.00
715263,0.00,0.00,0.00,0.00
715264,8.80,0.00,0.00,8.80
715269,7.04,0.00,0.00,7.04
715272,0.00,0.00,0.00,0.00
715280,0.00,0.00,0.00,0.00
715283,0.00,0.00,0.00,0.00
715284,0.00,0.00,0.00,0.00
715292,0.00,0.00,0.00,0.00
715293,0.00,0.00,0.00,0.00
715296,0.00,0.00,0.00,0.00
715297,0.00,0.00,0.00,0.00
715299,0.00,0.00,0.00,0.00
715300,0.00,0.00,0.00,0.00
715305,0.00,0.00,0.00,0.00
715309,0.00,0.00,0.00,0.00
715310,0.00,0.00,0.00,0.00
715314,0.00,0.00,0.00,0.00
715321,0.00,0.00,0.00,0.00
715324,0.00,0.00,0.00,0.00
715328,0.00,0.00,0.00,0.00
715330,0.00,0.00,0.00,0.00
715332,0.00,0.00,0.00,0.00
715333,5.28,0.00,0.00,5.28
715335,0.00,0.00,0.00,0.00
715336,0.00,0.00,0.00,0.00
715339,0.00,0.00,0.00,0.00
715342,0.00,0.00,0.00,0.00
715345,0.00,0.00,0.00,0.00
715357,0.00,0.00,0.00,0.00
715360,0.00,0.00,0.00,0.00
715369,0.00,0.00,0.00,0.00
715379,0.00,0.00,0.00,0.00
715380,0.00,0.00,0.00,0.00
715381,0.00,0.00,0.00,0.00
715386,0.88,0.00,0.00,0.88
715388,0.00,0.00,0.00,0.00
715390,0.00,0.00,0.00,0.00
715392,0.00,0.00,0.00,0.00
715395,0.00,0.00,0.00,0.00
715396,0.00,0.00,0.00,0.00
715400,0.00,0.00,0.00,0.00
715401,0.00,0.00,0.00,0.00
715404,7.04,0.00,0.00,7.04
715409,0.00,0.00,0.00,0.00
715414,0.00,0.00,0.00,0.00
715416,0.00,0.00,0.00,0.00
715427,0.00,0.00,0.00,0.00
715428,0.00,0.00,0.00,0.00
715437,0.00,0.00,0.00,0.00
715438,7.92,0.00,0.00,7.92
715440,0.00,0.00,0.00,0.00
715441,0.00,0.00,0.00,0.00
715446,0.00,0.00,0.00,0.00
715447,0.00,0.00,0.00,0.00
715449,0.00,0.00,0.00,0.00
715454,0.00,0.00,0.00,0.00
715457,0.00,0.00,0.00,0.00
715465,0.00,0.00,0.00,0.00
715466,5.28,0.00,0.00,5.28
715475,0.00,0.00,0.00,0.00
715477,0.00,0.00,0.00,0.00
715489,0.00,0.00,0.00,0.00
715490,0.00,0.00,0.00,0.00
715499,0.00,0.00,0.00,0.00
715504,0.00,0.00,0.00,0.00
715508,0.00,0.00,0.00,0.00
715518,0.00,0.00,0.00,0.00
715520,0.00,0.00,0.00,0.00
715525,0.00,0.00,0.00,0.00
715526,0.00,0.00,0.00,0.00
715527,0.00,0.00,0.00,0.00
715530,0.00,0.00,0.00,0.00
715531,0.00,0.00,0.00,0.00
715532,0.00,0.00,0.00,0.00
715533,0.00,0.00,0.00,0.00
715538,0.00,0.00,0.00,0.00
715539,0.00,0.00,0.00,0.00
715545,0.00,0.00,0.00,0.00
715546,0.00,0.00,0.00,0.00
715547,0.00,0.00,0.00,0.00
715558,0.00,0.00,0.00,0.00
715559,134.57,0.00,0.00,134.57
715561,0.00,0.00,0.00,0.00
715566,0.00,0.00,0.00,0.00
715567,0.00,0.00,0.00,0.00
715570,0.00,0.00,0.00,0.00
715571,0.00,0.00,0.00,0.00
715583,0.00,0.00,0.00,0.00
715603,0.00,0.00,0.00,0.00
715605,0.00,0.00,0.00,0.00
715608,0.00,0.00,0.00,0.00
715609,0.00,0.00,0.00,0.00
715610,0.00,0.00,0.00,0.00
715612,0.00,0.00,0.00,0.00
715614,0.00,0.00,0.00,0.00
715618,0.00,0.00,0.00,0.00
715626,0.00,0.00,0.00,0.00
715631,0.00,0.00,0.00,0.00
715645,0.00,0.00,0.00,0.00
715646,0.00,0.00,0.00,0.00
715647,0.00,0.00,0.00,0.00
715648,0.00,0.00,0.00,0.00
715649,0.00,0.00,0.00,0.00
715650,0.00,0.00,0.00,0.00
715653,0.00,0.00,0.00,0.00
715658,0.00,0.00,0.00,0.00
715688,0.00,0.00,0.00,0.00
715692,0.00,0.00,0.00,0.00
715693,0.00,0.00,0.00,0.00
715694,0.00,0.00,0.00,0.00
715695,0.00,0.00,0.00,0.00
715698,0.00,0.00,0.00,0.00
715704,0.00,0.00,0.00,0.00
715708,0.00,0.00,0.00,0.00
715711,0.00,0.00,0.00,0.00
715712,0.00,0.00,0.00,0.00
715719,0.00,0.00,0.00,0.00
715732,0.00,0.00,0.00,0.00
715734,0.00,0.00,0.00,0.00
715737,0.00,0.00,0.00,0.00
715738,0.00,0.00,0.00,0.00
715739,1.76,0.00,0.00,1.76
715740,0.00,0.00,0.00,0.00
715745,0.00,0.00,0.00,0.00
715751,0.00,0.00,0.00,0.00
715754,0.00,0.00,0.00,0.00
715758,0.00,0.00,0.00,0.00
715760,0.00,0.00,0.00,0.00
715762,0.00,0.00,0.00,0.00
715767,0.00,0.00,0.00,0.00
715776,0.00,0.00,0.00,0.00
715783,0.00,0.00,0.00,0.00
715784,0.00,0.00,0.00,0.00
715786,0.00,0.00,0.00,0.00
715798,0.00,0.00,0.00,0.00
715800,0.00,0.00,0.00,0.00
715812,29.90,0.00,0.00,29.90
715813,8.80,0.00,0.00,8.80
715818,0.00,0.00,0.00,0.00
715831,0.00,0.00,0.00,0.00
715835,0.00,0.00,0.00,0.00
715838,0.00,0.00,0.00,0.00
715842,0.00,0.00,0.00,0.00
715846,0.00,0.00,0.00,0.00
715850,0.00,0.00,0.00,0.00
715851,0.00,0.00,0.00,0.00
715853,0.00,0.00,0.00,0.00
715854,0.00,0.00,0.00,0.00
715855,0.00,0.00,0.00,0.00
715856,0.00,0.00,0.00,0.00
715860,0.00,0.00,0.00,0.00
715875,0.00,0.00,0.00,0.00
715882,0.00,0.00,0.00,0.00
715884,0.00,0.00,0.00,0.00
715887,0.00,0.00,0.00,0.00
715895,0.00,0.00,0.00,0.00
715896,0.00,0.00,0.00,0.00
715905,0.00,0.00,0.00,0.00
715906,0.00,0.00,0.00,0.00
715907,0.00,0.00,0.00,0.00
715908,0.00,0.00,0.00,0.00
715909,0.00,0.00,0.00,0.00
715917,0.00,0.00,0.00,0.00
715919,0.00,0.00,0.00,0.00
715922,0.00,0.00,0.00,0.00
715923,0.00,0.00,0.00,0.00
715930,0.00,0.00,0.00,0.00
715931,6.16,0.00,0.00,6.16
715932,0.00,0.00,0.00,0.00
715935,0.00,0.00,0.00,0.00
715936,0.00,0.00,0.00,0.00
715937,0.00,0.00,0.00,0.00
715941,0.00,0.00,0.00,0.00
715943,0.00,0.00,0.00,0.00
715944,0.00,0.00,0.00,0.00
715946,0.00,0.00,0.00,0.00
715947,0.00,0.00,0.00,0.00
715951,0.00,0.00,0.00,0.00
715954,0.00,0.00,0.00,0.00
715957,0.00,0.00,0.00,0.00
715960,0.00,0.00,0.00,0.00
715964,0.00,0.00,0.00,0.00
715965,0.00,0.00,0.00,0.00
715967,0.00,0.00,0.00,0.00
715968,6.16,0.00,0.00,6.16
715969,0.00,0.00,0.00,0.00
715974,0.00,0.00,0.00,0.00
715978,0.00,0.00,0.00,0.00
715982,0.00,0.00,0.00,0.00
715985,0.00,0.00,0.00,0.00
715989,0.00,0.00,0.00,0.00
715991,0.00,0.00,0.00,0.00
715992,0.00,0.00,0.00,0.00
715994,0.00,0.00,0.00,0.00
715997,0.00,0.00,0.00,0.00
715999,0.00,0.00,0.00,0.00
716001,0.00,0.00,0.00,0.00
716008,8.80,0.00,0.00,8.80
716011,0.00,0.00,0.00,0.00
716013,0.00,0.00,0.00,0.00
716015,0.00,0.00,0.00,0.00
716017,0.00,0.00,0.00,0.00
716023,0.00,0.00,0.00,0.00
716027,0.00,0.00,0.00,0.00
716031,0.00,0.00,0.00,0.00
716032,0.00,0.00,0.00,0.00
716036,0.00,0.00,0.00,0.00
716045,0.00,0.00,0.00,0.00
716048,0.00,0.00,0.00,0.00
716049,0.00,0.00,0.00,0.00
716050,0.00,0.00,0.00,0.00
716053,0.00,0.00,0.00,0.00
716055,0.00,0.00,0.00,0.00
716057,0.00,0.00,0.00,0.00
716058,0.00,0.00,0.00,0.00
716060,0.00,0.00,0.00,0.00
716064,0.00,0.00,0.00,0.00
716077,0.00,0.00,0.00,0.00
716079,0.00,0.00,0.00,0.00
716081,0.00,0.00,0.00,0.00
716082,0.00,0.00,0.00,0.00
716083,0.00,0.00,0.00,0.00
716084,0.00,0.00,0.00,0.00
716086,0.00,0.00,0.00,0.00
716087,0.00,0.00,0.00,0.00
716091,0.00,0.00,0.00,0.00
716092,0.00,0.00,0.00,0.00
716096,0.00,0.00,0.00,0.00
716097,0.00,0.00,0.00,0.00
716098,0.00,0.00,0.00,0.00
716110,0.00,0.00,0.00,0.00
716120,0.00,0.00,0.00,0.00
716123,0.00,0.00,0.00,0.00
716125,0.00,0.00,0.00,0.00
716130,0.00,0.00,0.00,0.00
716131,0.00,0.00,0.00,0.00
716132,0.00,0.00,0.00,0.00
716144,0.00,0.00,0.00,0.00
716146,0.00,0.00,0.00,0.00
716170,0.00,0.00,0.00,0.00
716171,0.00,0.00,0.00,0.00
716173,0.00,0.00,0.00,0.00
716174,23.75,0.00,0.00,23.75
716175,0.00,0.00,0.00,0.00
716176,0.00,0.00,0.00,0.00
716177,0.00,0.00,0.00,0.00
716184,0.00,0.00,0.00,0.00
716185,0.00,0.00,0.00,0.00
716186,4.40,0.00,0.00,4.40
716187,0.00,0.00,0.00,0.00
716188,0.00,0.00,0.00,0.00
716193,7.92,0.00,0.00,7.92
716195,0.00,0.00,0.00,0.00
716196,80.04,0.00,0.00,80.04
716197,0.00,0.00,0.00,0.00
716199,0.00,0.00,0.00,0.00
716201,0.00,0.00,0.00,0.00
716202,0.00,0.00,0.00,0.00
716204,0.00,0.00,0.00,0.00
716206,0.00,0.00,0.00,0.00
716209,0.00,0.00,0.00,0.00
716213,0.00,0.00,0.00,0.00
716215,0.00,0.00,0.00,0.00
716216,0.00,0.00,0.00,0.00
716221,0.00,0.00,0.00,0.00
716227,3.52,3.52,0.00,0.00
716229,0.00,0.00,0.00,0.00
716231,0.00,0.00,0.00,0.00
716234,136.33,0.00,0.00,136.33
716236,0.00,0.00,0.00,0.00
716239,0.00,0.00,0.00,0.00
716240,0.00,0.00,0.00,0.00
716255,0.00,0.00,0.00,0.00
716256,2.64,0.00,0.00,2.64
716259,0.00,0.00,0.00,0.00
716267,0.00,0.00,0.00,0.00
716268,0.00,0.00,0.00,0.00
716273,0.00,0.00,0.00,0.00
716278,0.00,0.00,0.00,0.00
716282,0.00,0.00,0.00,0.00
716290,0.00,0.00,0.00,0.00
716294,0.00,0.00,0.00,0.00
716304,0.00,0.00,0.00,0.00
716306,0.00,0.00,0.00,0.00
716310,0.00,0.00,0.00,0.00
716316,0.00,0.00,0.00,0.00
716317,0.00,0.00,0.00,0.00
716320,0.00,0.00,0.00,0.00
716321,0.00,0.00,0.00,0.00
716322,0.00,0.00,0.00,0.00
716323,0.00,0.00,0.00,0.00
716324,7.04,0.00,0.00,7.04
716329,5.28,0.00,0.00,5.28
716330,0.00,0.00,0.00,0.00
716331,0.00,0.00,0.00,0.00
716334,0.00,0.00,0.00,0.00
716335,0.00,0.00,0.00,0.00
716336,25.51,0.00,0.00,25.51
716337,0.00,0.00,0.00,0.00
716338,5.28,0.00,0.00,5.28
716342,0.00,0.00,0.00,0.00
716347,0.00,0.00,0.00,0.00
716349,0.00,0.00,0.00,0.00
716350,0.00,0.00,0.00,0.00
716355,0.00,0.00,0.00,0.00
716356,0.00,0.00,0.00,0.00
716360,2.64,0.00,0.00,2.64
716366,0.00,0.00,0.00,0.00
716368,0.00,0.00,0.00,0.00
716369,0.00,0.00,0.00,0.00
716371,0.00,0.00,0.00,0.00
716372,0.00,0.00,0.00,0.00
716373,0.00,0.00,0.00,0.00
716376,0.00,0.00,0.00,0.00
716377,0.00,0.00,0.00,0.00
716378,0.00,0.00,0.00,0.00
716380,0.00,0.00,0.00,0.00
716381,0.00,0.00,0.00,0.00
716383,0.00,0.00,0.00,0.00
716385,0.00,0.00,0.00,0.00
716387,0.00,0.00,0.00,0.00
716389,0.00,0.00,0.00,0.00
716391,0.00,0.00,0.00,0.00
716393,0.00,0.00,0.00,0.00
716394,0.00,0.00,0.00,0.00
716396,0.00,0.00,0.00,0.00
716397,0.00,0.00,0.00,0.00
716398,0.00,0.00,0.00,0.00
716399,0.00,0.00,0.00,0.00
716401,0.00,0.00,0.00,0.00
716403,0.00,0.00,0.00,0.00
716404,0.00,0.00,0.00,0.00
716408,0.00,0.00,0.00,0.00
716409,0.00,0.00,0.00,0.00
716422,0.00,0.00,0.00,0.00
716424,0.00,0.00,0.00,0.00
716425,0.00,0.00,0.00,0.00
716428,0.00,0.00,0.00,0.00
716429,10.55,0.00,0.00,10.55
716434,0.00,0.00,0.00,0.00
716439,0.00,0.00,0.00,0.00
716442,0.00,0.00,0.00,0.00
716445,0.00,0.00,0.00,0.00
716451,0.00,0.00,0.00,0.00
716454,0.00,0.00,0.00,0.00
716456,0.00,0.00,0.00,0.00
716458,0.00,0.00,0.00,0.00
716459,4.40,0.00,0.00,4.40
716461,0.00,0.00,0.00,0.00
716469,6.16,0.00,0.00,6.16
716470,0.00,0.00,0.00,0.00
716482,0.00,0.00,0.00,0.00
716483,0.00,0.00,0.00,0.00
716484,0.00,0.00,0.00,0.00
716492,0.00,0.00,0.00,0.00
716493,0.00,0.00,0.00,0.00
716494,0.00,0.00,0.00,0.00
716504,0.00,0.00,0.00,0.00
716506,0.00,0.00,0.00,0.00
716507,0.00,0.00,0.00,0.00
716509,0.00,0.00,0.00,0.00
716511,0.00,0.00,0.00,0.00
716514,0.00,0.00,0.00,0.00
716516,0.00,0.00,0.00,0.00
716524,0.00,0.00,0.00,0.00
716536,0.00,0.00,0.00,0.00
716545,0.00,0.00,0.00,0.00
716557,0.00,0.00,0.00,0.00
716562,0.00,0.00,0.00,0.00
716567,0.00,0.00,0.00,0.00
716568,0.00,0.00,0.00,0.00
716572,0.00,0.00,0.00,0.00
716575,0.00,0.00,0.00,0.00
716579,0.00,0.00,0.00,0.00
716582,0.00,0.00,0.00,0.00
716584,0.00,0.00,0.00,0.00
716591,0.00,0.00,0.00,0.00
716595,0.00,0.00,0.00,0.00
716600,0.00,0.00,0.00,0.00
716601,0.00,0.00,0.00,0.00
716611,0.00,0.00,0.00,0.00
716617,0.00,0.00,0.00,0.00
716620,0.00,0.00,0.00,0.00
716624,0.00,0.00,0.00,0.00
716625,0.00,0.00,0.00,0.00
716627,1.76,0.00,0.00,1.76
716629,0.00,0.00,0.00,0.00
716634,0.00,0.00,0.00,0.00
716635,0.00,0.00,0.00,0.00
716636,0.00,0.00,0.00,0.00
716638,0.00,0.00,0.00,0.00
716641,0.00,0.00,0.00,0.00
716649,0.00,0.00,0.00,0.00
716653,0.00,0.00,0.00,0.00
716654,0.00,0.00,0.00,0.00
716659,0.00,0.00,0.00,0.00
716660,0.00,0.00,0.00,0.00
716661,0.00,0.00,0.00,0.00
716665,0.00,0.00,0.00,0.00
716666,0.00,0.00,0.00,0.00
716670,5.28,0.00,0.00,5.28
716671,0.00,0.00,0.00,0.00
716672,0.00,0.00,0.00,0.00
716676,0.00,0.00,0.00,0.00
716686,0.00,0.00,0.00,0.00
716688,0.00,0.00,0.00,0.00
716693,26.39,0.00,0.00,26.39
716701,0.00,0.00,0.00,0.00
716705,0.00,0.00,0.00,0.00
716715,0.00,0.00,0.00,0.00
716723,0.00,0.00,0.00,0.00
716739,0.00,0.00,0.00,0.00
716741,0.00,0.00,0.00,0.00
716742,0.00,0.00,0.00,0.00
716743,0.00,0.00,0.00,0.00
716745,0.00,0.00,0.00,0.00
716748,3.52,0.00,0.00,3.52
716750,0.00,0.00,0.00,0.00
716764,0.00,0.00,0.00,0.00
716765,0.00,0.00,0.00,0.00
716766,0.00,0.00,0.00,0.00
716769,47.49,0.00,0.00,47.49
716772,0.00,0.00,0.00,0.00
716774,0.00,0.00,0.00,0.00
716777,0.00,0.00,0.00,0.00
716781,0.00,0.00,0.00,0.00
716785,0.00,0.00,0.00,0.00
716788,0.00,0.00,0.00,0.00
716794,0.00,0.00,0.00,0.00
716801,0.00,0.00,0.00,0.00
716802,0.00,0.00,0.00,0.00
716812,6.16,0.00,0.00,6.16
716817,0.00,0.00,0.00,0.00
716825,0.00,0.00,0.00,0.00
716826,0.00,0.00,0.00,0.00
716832,0.00,0.00,0.00,0.00
716858,0.00,0.00,0.00,0.00
716870,0.00,0.00,0.00,0.00
716871,1.76,0.00,0.00,1.76
716874,0.00,0.00,0.00,0.00
716877,0.00,0.00,0.00,0.00
716882,0.00,0.00,0.00,0.00
716890,0.00,0.00,0.00,0.00
716891,0.00,0.00,0.00,0.00
716892,0.00,0.00,0.00,0.00
716897,0.00,0.00,0.00,0.00
716898,0.00,0.00,0.00,0.00
716901,0.00,0.00,0.00,0.00
716902,0.00,0.00,0.00,0.00
716912,0.00,0.00,0.00,0.00
716914,0.00,0.00,0.00,0.00
716922,0.00,0.00,0.00,0.00
716924,0.00,0.00,0.00,0.00
716925,0.00,0.00,0.00,0.00
716926,0.00,0.00,0.00,0.00
716930,0.00,0.00,0.00,0.00
716933,0.00,0.00,0.00,0.00
716948,0.00,0.00,0.00,0.00
716974,0.00,0.00,0.00,0.00
716980,0.00,0.00,0.00,0.00
716990,0.00,0.00,0.00,0.00
716993,0.00,0.00,0.00,0.00
716995,0.00,0.00,0.00,0.00
716997,0.00,0.00,0.00,0.00
716998,5.28,0.00,0.00,5.28
716999,0.00,0.00,0.00,0.00
717000,0.00,0.00,0.00,0.00
717018,0.00,0.00,0.00,0.00
717019,0.00,0.00,0.00,0.00
717022,0.00,0.00,0.00,0.00
717025,0.00,0.00,0.00,0.00
717031,3.52,0.00,0.00,3.52
717040,0.00,0.00,0.00,0.00
717044,0.00,0.00,0.00,0.00
717046,0.00,0.00,0.00,0.00
717054,0.00,0.00,0.00,0.00
717058,7.04,0.00,0.00,7.04
717064,0.00,0.00,0.00,0.00
717065,0.00,0.00,0.00,0.00
717067,86.19,0.00,0.00,86.19
717068,0.00,0.00,0.00,0.00
717069,0.00,0.00,0.00,0.00
717070,0.00,0.00,0.00,0.00
717072,0.00,0.00,0.00,0.00
717075,0.00,0.00,0.00,0.00
717076,0.00,0.00,0.00,0.00
717077,0.00,0.00,0.00,0.00
717088,0.00,0.00,0.00,0.00
717089,0.00,0.00,0.00,0.00
717101,0.00,0.00,0.00,0.00
717104,0.00,0.00,0.00,0.00
717105,0.00,0.00,0.00,0.00
717106,0.00,0.00,0.00,0.00
717107,0.00,0.00,0.00,0.00
717109,0.00,0.00,0.00,0.00
717110,0.00,0.00,0.00,0.00
717116,0.00,0.00,0.00,0.00
717130,0.00,0.00,0.00,0.00
717142,6.16,0.00,0.00,6.16
717144,9.67,0.00,0.00,9.67
717151,0.00,0.00,0.00,0.00
717153,0.00,0.00,0.00,0.00
717155,0.00,0.00,0.00,0.00
717159,0.00,0.00,0.00,0.00
717163,0.00,0.00,0.00,0.00
717166,0.00,0.00,0.00,0.00
717167,0.88,0.00,0.00,0.88
717170,2.64,0.00,0.00,2.64
717172,0.00,0.00,0.00,0.00
717174,0.00,0.00,0.00,0.00
717179,0.00,0.00,0.00,0.00
717180,0.00,0.00,0.00,0.00
717181,0.00,0.00,0.00,0.00
717182,0.00,0.00,0.00,0.00
717184,0.00,0.00,0.00,0.00
717185,0.00,0.00,0.00,0.00
717186,0.00,0.00,0.00,0.00
717188,5.28,0.00,0.00,5.28
717189,0.00,0.00,0.00,0.00
717190,0.00,0.00,0.00,0.00
717191,0.00,0.00,0.00,0.00
717192,0.00,0.00,0.00,0.00
717193,0.00,0.00,0.00,0.00
717195,0.00,0.00,0.00,0.00
717196,0.00,0.00,0.00,0.00
717197,0.00,0.00,0.00,0.00
717198,0.00,0.00,0.00,0.00
717202,0.00,0.00,0.00,0.00
717204,0.00,0.00,0.00,0.00
717205,0.00,0.00,0.00,0.00
717207,0.00,0.00,0.00,0.00
717208,0.00,0.00,0.00,0.00
717210,7.92,0.00,0.00,7.92
717217,0.00,0.00,0.00,0.00
717221,0.00,0.00,0.00,0.00
717226,0.00,0.00,0.00,0.00
717233,0.00,0.00,0.00,0.00
717234,0.00,0.00,0.00,0.00
717235,0.00,0.00,0.00,0.00
717244,0.00,0.00,0.00,0.00
717254,0.00,0.00,0.00,0.00
717258,0.00,0.00,0.00,0.00
717260,0.00,0.00,0.00,0.00
717264,0.00,0.00,0.00,0.00
717269,0.00,0.00,0.00,0.00
717270,0.00,0.00,0.00,0.00
717271,0.00,0.00,0.00,0.00
717281,0.00,0.00,0.00,0.00
717285,0.00,0.00,0.00,0.00
717291,0.00,0.00,0.00,0.00
717292,0.00,0.00,0.00,0.00
717293,0.00,0.00,0.00,0.00
717295,0.00,0.00,0.00,0.00
717296,0.00,0.00,0.00,0.00
717299,0.00,0.00,0.00,0.00
717300,0.00,0.00,0.00,0.00
717301,0.00,0.00,0.00,0.00
717304,0.00,0.00,0.00,0.00
717309,0.00,0.00,0.00,0.00
717318,0.00,0.00,0.00,0.00
717322,0.00,0.00,0.00,0.00
717323,0.00,0.00,0.00,0.00
717329,0.00,0.00,0.00,0.00
717331,0.00,0.00,0.00,0.00
717332,0.00,0.00,0.00,0.00
717333,0.00,0.00,0.00,0.00
717337,0.00,0.00,0.00,0.00
717342,0.00,0.00,0.00,0.00
717343,0.00,0.00,0.00,0.00
717344,0.00,0.00,0.00,0.00
717346,11.43,0.00,0.00,11.43
717348,0.00,0.00,0.00,0.00
717349,0.00,0.00,0.00,0.00
717350,0.00,0.00,0.00,0.00
717358,0.00,0.00,0.00,0.00
717361,0.00,0.00,0.00,0.00
717363,0.00,0.00,0.00,0.00
717369,0.00,0.00,0.00,0.00
717370,0.00,0.00,0.00,0.00
717371,0.00,0.00,0.00,0.00
717384,0.00,0.00,0.00,0.00
717385,0.00,0.00,0.00,0.00
717386,0.00,0.00,0.00,0.00
717387,0.00,0.00,0.00,0.00
717389,0.00,0.00,0.00,0.00
717398,0.00,0.00,0.00,0.00
717404,0.00,0.00,0.00,0.00
717416,11.43,0.00,0.00,11.43
717420,0.00,0.00,0.00,0.00
717423,0.00,0.00,0.00,0.00
717424,0.00,0.00,0.00,0.00
717426,0.00,0.00,0.00,0.00
717428,0.00,0.00,0.00,0.00
717435,0.00,0.00,0.00,0.00
717436,0.00,0.00,0.00,0.00
717438,0.00,0.00,0.00,0.00
717439,0.00,0.00,0.00,0.00
717447,0.00,0.00,0.00,0.00
717448,0.00,0.00,0.00,0.00
717455,0.00,0.00,0.00,0.00
717456,0.00,0.00,0.00,0.00
717457,0.00,0.00,0.00,0.00
717458,0.00,0.00,0.00,0.00
717464,0.00,0.00,0.00,0.00
717483,0.00,0.00,0.00,0.00
717491,0.00,0.00,0.00,0.00
717498,0.00,0.00,0.00,0.00
717500,0.00,0.00,0.00,0.00
717517,0.00,0.00,0.00,0.00
717520,0.00,0.00,0.00,0.00
717523,0.00,0.00,0.00,0.00
717526,0.00,0.00,0.00,0.00
717527,0.00,0.00,0.00,0.00
717530,0.00,0.00,0.00,0.00
717536,0.00,0.00,0.00,0.00
717538,0.00,0.00,0.00,0.00
717540,0.00,0.00,0.00,0.00
717544,3.52,0.00,0.00,3.52
717546,0.00,0.00,0.00,0.00
717553,0.00,0.00,0.00,0.00
717555,0.00,0.00,0.00,0.00
717559,0.00,0.00,0.00,0.00
717568,0.00,0.00,0.00,0.00
717577,0.00,0.00,0.00,0.00
717579,0.00,0.00,0.00,0.00
717588,0.00,0.00,0.00,0.00
717595,0.00,0.00,0.00,0.00
717596,0.00,0.00,0.00,0.00
717601,0.00,0.00,0.00,0.00
717603,0.00,0.00,0.00,0.00
717615,0.00,0.00,0.00,0.00
717626,0.00,0.00,0.00,0.00
717640,0.00,0.00,0.00,0.00
717642,0.00,0.00,0.00,0.00
717646,0.00,0.00,0.00,0.00
717649,0.00,0.00,0.00,0.00
717652,0.00,0.00,0.00,0.00
717658,0.00,0.00,0.00,0.00
717661,0.00,0.00,0.00,0.00
717663,0.00,0.00,0.00,0.00
717665,0.00,0.00,0.00,0.00
717667,0.00,0.00,0.00,0.00
717677,15.83,0.00,0.00,15.83
717678,0.00,0.00,0.00,0.00
717681,0.00,0.00,0.00,0.00
717685,0.00,0.00,0.00,0.00
717686,0.00,0.00,0.00,0.00
717703,0.00,0.00,0.00,0.00
717704,0.00,0.00,0.00,0.00
717706,72.12,0.00,0.00,72.12
717713,0.00,0.00,0.00,0.00
717715,0.00,0.00,0.00,0.00
717717,0.00,0.00,0.00,0.00
717722,0.00,0.00,0.00,0.00
717724,94.99,0.00,0.00,94.99
717725,0.00,0.00,0.00,0.00
717727,0.00,0.00,0.00,0.00
717730,0.00,0.00,0.00,0.00
717731,0.00,0.00,0.00,0.00
717732,5.28,0.00,0.00,5.28
717735,0.00,0.00,0.00,0.00
717736,0.00,0.00,0.00,0.00
717737,0.00,0.00,0.00,0.00
717742,0.00,0.00,0.00,0.00
717760,0.00,0.00,0.00,0.00
717764,0.00,0.00,0.00,0.00
717765,0.00,0.00,0.00,0.00
717767,0.00,0.00,0.00,0.00
717768,0.00,0.00,0.00,0.00
717775,0.00,0.00,0.00,0.00
717783,0.00,0.00,0.00,0.00
717795,0.00,0.00,0.00,0.00
717798,0.00,0.00,0.00,0.00
717801,0.00,0.00,0.00,0.00
717805,11.43,0.00,0.00,11.43
717814,18.47,0.00,0.00,18.47
717828,0.00,0.00,0.00,0.00
717829,0.00,0.00,0.00,0.00
717840,0.00,0.00,0.00,0.00
717841,0.00,0.00,0.00,0.00
717844,0.00,0.00,0.00,0.00
717845,0.00,0.00,0.00,0.00
717846,0.00,0.00,0.00,0.00
717847,0.00,0.00,0.00,0.00
717848,0.00,0.00,0.00,0.00
717850,0.00,0.00,0.00,0.00
717851,0.00,0.00,0.00,0.00
717854,0.00,0.00,0.00,0.00
717855,0.00,0.00,0.00,0.00
717864,0.00,0.00,0.00,0.00
717866,0.00,0.00,0.00,0.00
717868,0.00,0.00,0.00,0.00
717870,0.00,0.00,0.00,0.00
717871,0.00,0.00,0.00,0.00
717873,11.43,0.00,0.00,11.43
717876,1.76,0.00,0.00,1.76
717877,0.88,0.00,0.00,0.88
717879,0.00,0.00,0.00,0.00
717883,19.35,0.00,0.00,19.35
717884,0.00,0.00,0.00,0.00
717885,0.00,0.00,0.00,0.00
717897,0.00,0.00,0.00,0.00
717907,0.00,0.00,0.00,0.00
717909,0.00,0.00,0.00,0.00
717910,0.00,0.00,0.00,0.00
717912,0.00,0.00,0.00,0.00
717914,0.00,0.00,0.00,0.00
