MAZ,num_hh,hh_size_1,hh_size_2,hh_size_3,hh_size_4_plus,gq_num_hh,gq_type_univ,gq_type_mil,gq_type_othnon
428073,38,4,15,5,14,0,0,0,0
428080,99,14,29,17,39,0,0,0,0
428090,0,0,0,0,0,0,0,0,0
428092,33,3,11,6,13,0,0,0,0
428093,31,6,9,6,10,0,0,0,0
428100,55,15,12,9,19,0,0,0,0
428103,0,0,0,0,0,0,0,0,0
428107,7,0,2,2,3,0,0,0,0
428115,0,0,0,0,0,0,0,0,0
428116,0,0,0,0,0,0,0,0,0
428118,0,0,0,0,0,0,0,0,0
428120,90,15,28,19,28,0,0,0,0
428129,1,1,0,0,0,0,0,0,0
428136,0,0,0,0,0,0,0,0,0
428137,15,0,0,0,15,12,0,0,12
428140,139,40,55,24,20,0,0,0,0
428150,105,19,32,20,34,0,0,0,0
428157,30,2,12,7,9,0,0,0,0
428165,168,36,36,32,64,0,0,0,0
428177,63,8,20,10,25,7,0,0,7
428194,55,5,8,10,32,0,0,0,0
428201,72,19,18,8,27,0,0,0,0
428206,26,4,8,3,11,0,0,0,0
428210,57,10,10,9,28,0,0,0,0
428211,27,0,1,5,21,0,0,0,0
428212,45,5,7,8,25,0,0,0,0
428214,24,4,6,3,11,0,0,0,0
428217,33,8,9,4,12,0,0,0,0
428219,32,5,6,11,10,0,0,0,0
428223,146,18,53,22,53,0,0,0,0
428225,63,5,16,10,32,0,0,0,0
428236,79,10,30,12,27,0,0,0,0
428238,104,8,27,29,40,0,0,0,0
428240,0,0,0,0,0,0,0,0,0
428242,52,7,11,12,22,0,0,0,0
428244,92,19,28,16,29,0,0,0,0
428249,25,5,7,5,8,0,0,0,0
428250,29,4,10,9,6,0,0,0,0
428251,33,5,11,6,11,0,0,0,0
428263,47,7,19,4,17,2,0,0,2
428266,53,7,18,14,14,0,0,0,0
428269,51,10,18,13,10,0,0,0,0
428270,0,0,0,0,0,0,0,0,0
428274,0,0,0,0,0,0,0,0,0
428275,0,0,0,0,0,0,0,0,0
428276,56,9,18,12,17,0,0,0,0
428277,0,0,0,0,0,1,0,0,1
428278,0,0,0,0,0,0,0,0,0
428280,258,172,58,17,11,0,0,0,0
428281,41,12,14,6,9,0,0,0,0
428283,27,5,4,5,13,0,0,0,0
428288,123,25,46,16,36,0,0,0,0
428291,36,10,13,6,7,0,0,0,0
428293,31,7,11,5,8,0,0,0,0
428299,61,12,20,9,20,5,0,0,5
428300,52,13,19,11,9,0,0,0,0
428303,0,0,0,0,0,0,0,0,0
428304,111,38,43,17,13,0,0,0,0
428306,24,0,0,0,24,1,0,0,1
428307,19,3,7,6,3,2,0,0,2
510002,119,9,22,18,70,0,0,0,0
510009,0,0,0,0,0,0,0,0,0
510010,1,0,0,0,1,0,0,0,0
510013,0,0,0,0,0,0,0,0,0
510014,25,6,8,4,7,0,0,0,0
510016,42,4,13,6,19,0,0,0,0
510017,44,4,14,8,18,0,0,0,0
510019,140,46,87,5,2,0,0,0,0
510020,372,0,0,0,372,0,0,0,0
510027,229,23,59,42,105,0,0,0,0
510030,95,13,26,16,40,0,0,0,0
510031,24,3,5,4,12,0,0,0,0
510032,27,4,7,6,10,0,0,0,0
510033,116,10,59,18,29,0,0,0,0
510034,173,21,40,37,75,0,0,0,0
510035,34,6,17,7,4,0,0,0,0
510036,152,15,48,39,50,0,0,0,0
510037,104,7,20,19,58,0,0,0,0
510039,128,5,26,17,80,0,0,0,0
510041,550,287,234,25,4,0,0,0,0
510043,0,0,0,0,0,0,0,0,0
510047,5,1,0,3,1,0,0,0,0
510049,1,0,1,0,0,0,0,0,0
510050,224,20,87,45,72,0,0,0,0
510051,40,8,14,9,9,0,0,0,0
510056,0,0,0,0,0,0,0,0,0
510057,39,0,10,7,22,0,0,0,0
510058,19,2,6,4,7,0,0,0,0
510060,0,0,0,0,0,0,0,0,0
510063,0,0,0,0,0,0,0,0,0
510064,0,0,0,0,0,0,0,0,0
510066,0,0,0,0,0,0,0,0,0
510067,0,0,0,0,0,0,0,0,0
510069,0,0,0,0,0,0,0,0,0
510071,0,0,0,0,0,0,0,0,0
510074,0,0,0,0,0,0,0,0,0
510075,0,0,0,0,0,0,0,0,0
510077,96,16,24,19,37,6,0,0,6
510078,125,10,36,28,51,0,0,0,0
510079,63,13,16,6,28,0,0,0,0
510080,41,9,12,8,12,0,0,0,0
510085,0,0,0,0,0,0,0,0,0
510086,0,0,0,0,0,0,0,0,0
510092,61,3,16,15,27,0,0,0,0
510093,86,7,25,21,33,0,0,0,0
510096,1,0,0,0,1,0,0,0,0
510097,4,0,4,0,0,0,0,0,0
510101,54,10,19,7,18,0,0,0,0
510102,28,5,7,7,9,0,0,0,0
510103,20,3,3,2,12,0,0,0,0
510105,31,7,9,6,9,0,0,0,0
510106,35,7,7,4,17,0,0,0,0
510109,14,4,6,3,1,0,0,0,0
510110,0,0,0,0,0,0,0,0,0
510111,0,0,0,0,0,4,0,0,4
510115,27,6,13,2,6,3,0,0,3
510118,36,4,17,5,10,0,0,0,0
510122,0,0,0,0,0,0,0,0,0
510124,99,29,28,23,19,0,0,0,0
510125,29,9,12,4,4,0,0,0,0
510128,45,12,17,9,7,0,0,0,0
510130,118,36,33,20,29,0,0,0,0
510133,60,16,18,13,13,0,0,0,0
510134,19,2,2,7,8,0,0,0,0
510137,10,1,3,1,5,0,0,0,0
510138,29,8,2,6,13,0,0,0,0
510140,35,9,7,7,12,0,0,0,0
510144,58,19,10,12,17,0,0,0,0
510147,17,6,5,6,0,0,0,0,0
510148,40,16,19,4,1,0,0,0,0
510149,32,8,14,6,4,0,0,0,0
510150,40,17,14,3,6,0,0,0,0
510151,29,1,14,6,8,0,0,0,0
510153,113,13,30,17,53,20,0,0,20
510154,111,14,27,21,49,0,0,0,0
510157,85,6,21,20,38,0,0,0,0
510158,21,1,5,2,13,0,0,0,0
510159,41,3,6,6,26,0,0,0,0
510160,16,4,2,1,9,0,0,0,0
510164,176,36,66,29,45,0,0,0,0
510166,79,8,18,20,33,0,0,0,0
510169,0,0,0,0,0,0,0,0,0
510170,172,11,41,35,85,0,0,0,0
510172,51,21,17,7,6,0,0,0,0
510173,52,15,14,12,11,0,0,0,0
510175,39,17,10,6,6,0,0,0,0
510176,25,6,6,5,8,0,0,0,0
510177,22,8,6,3,5,0,0,0,0
510179,29,19,6,2,2,0,0,0,0
510180,34,13,8,5,8,0,0,0,0
510181,20,1,3,3,13,0,0,0,0
510182,0,0,0,0,0,0,0,0,0
510183,30,5,10,6,9,0,0,0,0
510184,0,0,0,0,0,0,0,0,0
510188,43,3,13,5,22,0,0,0,0
510189,0,0,0,0,0,0,0,0,0
510192,0,0,0,0,0,0,0,0,0
510194,25,6,8,6,5,0,0,0,0
510196,0,0,0,0,0,0,0,0,0
510203,2,0,1,1,0,0,0,0,0
510204,315,14,85,69,147,0,0,0,0
510207,115,33,61,15,6,0,0,0,0
510208,35,8,13,6,8,0,0,0,0
510210,0,0,0,0,0,0,0,0,0
510216,0,0,0,0,0,0,0,0,0
510217,83,12,31,10,30,0,0,0,0
510219,43,7,17,9,10,0,0,0,0
510222,431,80,148,75,128,0,0,0,0
510224,159,43,44,28,44,0,0,0,0
510225,58,7,21,4,26,0,0,0,0
510227,37,4,8,7,18,0,0,0,0
510228,47,7,14,13,13,0,0,0,0
510229,83,9,13,17,44,0,0,0,0
510232,1,0,0,0,1,0,0,0,0
510235,132,30,45,19,38,8,0,0,8
510237,158,24,38,40,56,0,0,0,0
510240,0,0,0,0,0,0,0,0,0
510242,138,17,31,24,66,0,0,0,0
510243,0,0,0,0,0,0,0,0,0
510245,0,0,0,0,0,0,0,0,0
510246,0,0,0,0,0,0,0,0,0
510249,0,0,0,0,0,0,0,0,0
510251,342,56,80,69,137,0,0,0,0
510252,98,9,42,23,24,0,0,0,0
510254,0,0,0,0,0,0,0,0,0
510257,31,4,13,6,8,0,0,0,0
510260,0,0,0,0,0,0,0,0,0
510262,66,30,17,10,9,0,0,0,0
510264,56,5,10,10,31,0,0,0,0
510265,169,9,44,31,85,0,0,0,0
510268,0,0,0,0,0,0,0,0,0
510269,59,11,13,16,19,0,0,0,0
510271,14,4,5,3,2,0,0,0,0
510274,4,0,1,1,2,0,0,0,0
510276,0,0,0,0,0,0,0,0,0
510277,27,6,11,6,4,0,0,0,0
510278,169,49,84,14,22,0,0,0,0
510279,4,1,1,0,2,0,0,0,0
510282,115,6,27,26,56,0,0,0,0
510285,9,4,4,1,0,0,0,0,0
510288,5,3,2,0,0,0,0,0,0
510290,29,10,15,4,0,0,0,0,0
510291,89,30,55,4,0,0,0,0,0
510294,151,88,41,11,11,0,0,0,0
510298,136,11,48,33,44,0,0,0,0
510299,77,17,25,14,21,0,0,0,0
510300,20,6,9,0,5,0,0,0,0
510301,8,5,1,1,1,0,0,0,0
510302,111,44,36,14,17,0,0,0,0
510304,0,0,0,0,0,4,0,0,4
510305,11,3,2,3,3,0,0,0,0
510307,25,13,12,0,0,0,0,0,0
510308,49,16,23,5,5,0,0,0,0
510311,32,9,9,2,12,0,0,0,0
510313,27,4,10,5,8,0,0,0,0
510316,49,10,16,12,11,6,0,0,6
510317,0,0,0,0,0,0,0,0,0
510318,32,6,7,8,11,0,0,0,0
510319,53,13,8,5,27,0,0,0,0
510320,99,44,34,14,7,0,0,0,0
510321,0,0,0,0,0,0,0,0,0
510324,35,3,11,7,14,0,0,0,0
510325,61,6,24,17,14,0,0,0,0
510326,71,12,25,14,20,0,0,0,0
510328,0,0,0,0,0,0,0,0,0
510330,89,7,19,13,50,0,0,0,0
510333,123,14,36,27,46,0,0,0,0
510334,37,8,16,5,8,0,0,0,0
510336,42,14,14,6,8,0,0,0,0
510337,48,5,13,11,19,0,0,0,0
510339,181,24,74,29,54,4,0,0,4
510340,216,49,105,31,31,0,0,0,0
510343,41,8,16,9,8,0,0,0,0
510348,0,0,0,0,0,0,0,0,0
510352,2,0,2,0,0,0,0,0,0
510354,55,0,15,15,25,0,0,0,0
510357,0,0,0,0,0,0,0,0,0
510358,0,0,0,0,0,0,0,0,0
510360,1,0,0,0,1,0,0,0,0
510361,112,11,23,20,58,0,0,0,0
510362,133,62,65,5,1,0,0,0,0
510364,181,22,49,38,72,2,0,0,2
510366,122,17,27,28,50,0,0,0,0
510367,1,0,1,0,0,0,0,0,0
510371,26,3,7,9,7,0,0,0,0
510372,117,92,20,2,3,0,0,0,0
510373,92,29,28,21,14,0,0,0,0
510374,171,22,50,34,65,0,0,0,0
510375,110,11,30,27,42,0,0,0,0
510376,34,2,12,6,14,0,0,0,0
510379,144,14,39,36,55,0,0,0,0
510380,26,7,9,7,3,0,0,0,0
510382,40,0,0,0,40,0,0,0,0
510384,4,0,2,2,0,0,0,0,0
510385,71,20,17,10,24,0,0,0,0
510386,69,13,20,10,26,0,0,0,0
510389,26,6,6,3,11,0,0,0,0
510390,82,19,25,15,23,464,464,0,0
510392,41,10,8,8,15,0,0,0,0
510395,24,5,7,2,10,0,0,0,0
510398,37,1,10,9,17,0,0,0,0
510400,7,2,2,2,1,0,0,0,0
510401,22,3,3,2,14,0,0,0,0
510413,5,1,1,2,1,0,0,0,0
510414,2,0,1,1,0,0,0,0,0
510418,146,17,42,32,55,0,0,0,0
510419,76,6,32,11,27,0,0,0,0
510421,0,0,0,0,0,0,0,0,0
510427,586,56,193,101,236,0,0,0,0
510428,88,3,17,18,50,0,0,0,0
510436,0,0,0,0,0,0,0,0,0
510437,0,0,0,0,0,0,0,0,0
510444,262,46,107,52,57,0,0,0,0
510447,26,3,10,8,5,0,0,0,0
510448,137,22,58,22,35,0,0,0,0
510449,64,11,20,13,20,0,0,0,0
510450,23,3,8,5,7,0,0,0,0
510451,91,5,29,19,38,0,0,0,0
510452,33,8,8,8,9,0,0,0,0
510455,279,104,116,29,30,0,0,0,0
510457,95,12,35,22,26,0,0,0,0
510458,18,3,3,6,6,0,0,0,0
510459,37,7,12,10,8,0,0,0,0
510460,30,8,13,4,5,0,0,0,0
510461,65,20,24,14,7,0,0,0,0
510462,29,4,5,12,8,0,0,0,0
510463,0,0,0,0,0,0,0,0,0
510464,0,0,0,0,0,0,0,0,0
510465,58,11,22,16,9,0,0,0,0
510466,116,15,31,18,52,48,0,0,48
510468,47,0,0,0,47,0,0,0,0
510470,29,11,5,5,8,0,0,0,0
510471,132,16,56,20,40,0,0,0,0
510472,32,8,12,7,5,0,0,0,0
510474,71,18,34,8,11,0,0,0,0
510475,20,9,9,0,2,0,0,0,0
510476,31,12,9,6,4,0,0,0,0
510477,20,6,8,4,2,0,0,0,0
510479,32,10,7,5,10,0,0,0,0
510481,14,4,6,4,0,0,0,0,0
510483,82,19,26,20,17,0,0,0,0
510486,114,9,27,25,53,0,0,0,0
510488,0,0,0,0,0,0,0,0,0
510491,29,1,10,7,11,0,0,0,0
510492,101,15,26,22,38,0,0,0,0
510493,4,0,1,1,2,0,0,0,0
510497,34,5,10,10,9,0,0,0,0
510499,23,0,0,0,23,0,0,0,0
510502,58,9,12,14,23,0,0,0,0
510503,154,19,44,27,64,0,0,0,0
510508,0,0,0,0,0,0,0,0,0
510509,0,0,0,0,0,0,0,0,0
510511,197,30,62,42,63,0,0,0,0
510518,0,0,0,0,0,0,0,0,0
510523,0,0,0,0,0,0,0,0,0
510524,0,0,0,0,0,0,0,0,0
510528,28,7,10,4,7,0,0,0,0
510531,0,0,0,0,0,0,0,0,0
510532,38,9,9,4,16,0,0,0,0
510533,48,7,10,10,21,0,0,0,0
510534,50,13,26,8,3,0,0,0,0
510535,0,0,0,0,0,0,0,0,0
510538,41,12,8,8,13,0,0,0,0
510539,106,36,29,14,27,0,0,0,0
510542,67,5,22,14,26,0,0,0,0
510544,70,9,21,13,27,0,0,0,0
510547,48,12,6,18,12,0,0,0,0
510548,23,6,6,6,5,0,0,0,0
510550,85,18,23,18,26,0,0,0,0
510552,43,11,19,7,6,0,0,0,0
510554,39,19,7,4,9,0,0,0,0
510555,9,3,3,3,0,0,0,0,0
510556,57,20,20,6,11,0,0,0,0
510557,37,20,10,5,2,0,0,0,0
510558,33,9,8,9,7,0,0,0,0
510559,18,3,8,2,5,0,0,0,0
510560,17,9,5,0,3,0,0,0,0
510562,47,21,11,6,9,0,0,0,0
510563,197,14,51,46,86,0,0,0,0
510564,32,1,5,8,18,0,0,0,0
510565,16,1,7,4,4,0,0,0,0
510566,225,50,71,44,60,0,0,0,0
510567,60,5,17,18,20,0,0,0,0
510568,22,6,8,4,4,0,0,0,0
510569,95,6,16,23,50,7,0,0,7
510570,30,3,9,3,15,0,0,0,0
510571,97,10,43,13,31,0,0,0,0
510573,32,3,5,7,17,0,0,0,0
510575,80,11,22,18,29,0,0,0,0
510577,25,4,7,3,11,0,0,0,0
510578,0,0,0,0,0,0,0,0,0
510579,105,29,42,10,24,0,0,0,0
510581,0,0,0,0,0,0,0,0,0
510585,19,15,3,0,1,0,0,0,0
510586,27,14,7,4,2,0,0,0,0
510588,29,13,7,5,4,0,0,0,0
510595,30,11,9,6,4,0,0,0,0
510596,6,1,0,5,0,0,0,0,0
510598,8,2,3,0,3,0,0,0,0
510599,41,12,11,3,15,0,0,0,0
510600,27,6,12,6,3,0,0,0,0
510602,31,10,11,3,7,0,0,0,0
510604,2,1,0,1,0,0,0,0,0
510607,0,0,0,0,0,0,0,0,0
510616,0,0,0,0,0,0,0,0,0
510618,0,0,0,0,0,0,0,0,0
510624,29,5,10,4,10,0,0,0,0
510625,122,14,31,24,53,0,0,0,0
510626,53,4,16,11,22,0,0,0,0
510627,21,8,8,3,2,0,0,0,0
510628,20,0,9,4,7,0,0,0,0
510631,0,0,0,0,0,0,0,0,0
510632,206,30,53,43,80,0,0,0,0
510634,190,32,60,29,69,0,0,0,0
510635,15,1,2,4,8,0,0,0,0
510636,22,3,8,7,4,0,0,0,0
510639,170,31,53,28,58,8,0,0,8
510640,56,14,14,15,13,0,0,0,0
510641,27,4,6,6,11,4,0,0,4
510643,0,0,0,0,0,0,0,0,0
510645,0,0,0,0,0,0,0,0,0
510646,86,16,19,18,33,0,0,0,0
510648,180,18,51,46,65,0,0,0,0
510649,282,51,84,59,88,7,0,0,7
510651,43,2,16,7,18,0,0,0,0
510652,45,4,20,8,13,0,0,0,0
510653,43,7,12,7,17,0,0,0,0
510654,15,6,5,2,2,0,0,0,0
510655,34,5,6,11,12,0,0,0,0
510656,37,7,13,7,10,0,0,0,0
510658,31,2,11,5,13,0,0,0,0
510661,272,61,78,54,79,0,0,0,0
510665,97,18,26,12,41,8,0,0,8
510666,0,0,0,0,0,0,0,0,0
510672,32,1,8,9,14,0,0,0,0
510673,46,6,7,10,23,0,0,0,0
510683,0,0,0,0,0,0,0,0,0
510684,0,0,0,0,0,0,0,0,0
510688,67,3,18,16,30,0,0,0,0
510692,1,0,0,0,1,0,0,0,0
510697,55,6,12,13,24,0,0,0,0
510699,27,12,12,1,2,0,0,0,0
510700,0,0,0,0,0,0,0,0,0
510703,4,1,1,0,2,0,0,0,0
510708,209,70,133,4,2,0,0,0,0
510713,179,54,118,6,1,0,0,0,0
510724,400,54,140,78,128,0,0,0,0
510732,0,0,0,0,0,0,0,0,0
510733,2,0,1,0,1,0,0,0,0
510735,23,0,12,0,11,0,0,0,0
510736,8,0,2,6,0,0,0,0,0
510738,40,4,13,7,16,0,0,0,0
510741,34,7,9,8,10,0,0,0,0
510745,0,0,0,0,0,0,0,0,0
510749,0,0,0,0,0,0,0,0,0
510751,0,0,0,0,0,0,0,0,0
510752,0,0,0,0,0,0,0,0,0
510753,0,0,0,0,0,0,0,0,0
510754,0,0,0,0,0,0,0,0,0
510755,8,2,6,0,0,0,0,0,0
510763,24,3,9,5,7,0,0,0,0
510764,134,31,30,30,43,21,0,0,21
510765,20,5,5,4,6,0,0,0,0
510766,82,9,24,11,38,0,0,0,0
510767,32,22,7,2,1,0,0,0,0
510768,13,3,3,1,6,0,0,0,0
510769,0,0,0,0,0,0,0,0,0
510771,85,16,20,15,34,0,0,0,0
510774,0,0,0,0,0,0,0,0,0
510776,0,0,0,0,0,0,0,0,0
510777,248,18,59,48,123,0,0,0,0
510778,0,0,0,0,0,0,0,0,0
510780,180,50,68,34,28,0,0,0,0
510783,114,25,21,21,47,0,0,0,0
510784,30,7,7,6,10,0,0,0,0
510790,22,6,3,4,9,0,0,0,0
510791,25,3,9,5,8,0,0,0,0
510794,55,15,16,5,19,0,0,0,0
510795,48,5,18,12,13,0,0,0,0
510797,19,5,7,4,3,0,0,0,0
510798,0,0,0,0,0,0,0,0,0
510799,18,4,6,2,6,0,0,0,0
510801,39,12,10,8,9,0,0,0,0
510804,0,0,0,0,0,0,0,0,0
510805,78,13,19,18,28,0,0,0,0
510807,1,0,0,0,1,0,0,0,0
510810,290,120,94,40,36,6,0,0,6
510815,31,7,7,6,11,0,0,0,0
510817,22,7,12,1,2,0,0,0,0
510818,359,69,133,55,102,0,0,0,0
510819,241,59,75,42,65,5,0,0,5
510822,112,9,27,23,53,0,0,0,0
510828,108,10,54,18,26,0,0,0,0
510831,0,0,0,0,0,0,0,0,0
510833,57,7,15,12,23,0,0,0,0
510835,115,20,40,21,34,0,0,0,0
510836,337,43,119,68,107,0,0,0,0
510837,17,2,6,4,5,0,0,0,0
510839,22,4,8,3,7,0,0,0,0
510840,125,19,27,30,49,0,0,0,0
510841,47,6,14,13,14,0,0,0,0
510842,13,1,4,4,4,0,0,0,0
510843,1,1,0,0,0,0,0,0,0
510844,450,65,135,96,154,0,0,0,0
510845,0,0,0,0,0,0,0,0,0
510846,91,13,29,14,35,0,0,0,0
510847,19,2,5,7,5,0,0,0,0
510851,226,41,65,58,62,0,0,0,0
510852,48,5,11,11,21,0,0,0,0
510854,6,1,0,4,1,0,0,0,0
510856,490,85,168,106,131,0,0,0,0
510861,53,17,15,9,12,0,0,0,0
510863,32,8,7,6,11,0,0,0,0
510865,37,9,7,6,15,0,0,0,0
510867,34,5,13,5,11,0,0,0,0
510869,15,4,9,2,0,0,0,0,0
510874,37,4,13,7,13,0,0,0,0
510877,22,0,15,3,4,0,0,0,0
510879,42,28,9,4,1,0,0,0,0
510880,9,0,2,5,2,0,0,0,0
510882,0,0,0,0,0,0,0,0,0
510887,0,0,0,0,0,0,0,0,0
510888,3,0,3,0,0,0,0,0,0
510892,0,0,0,0,0,0,0,0,0
510907,0,0,0,0,0,0,0,0,0
510909,29,0,0,0,29,0,0,0,0
510910,551,61,140,103,247,0,0,0,0
510917,5,0,2,2,1,0,0,0,0
510922,0,0,0,0,0,0,0,0,0
510924,60,16,22,6,16,0,0,0,0
510925,24,11,5,4,4,0,0,0,0
510927,58,21,17,9,11,0,0,0,0
510929,87,14,26,17,30,1,0,0,1
510930,0,0,0,0,0,0,0,0,0
510932,47,19,14,7,7,0,0,0,0
510940,77,28,26,10,13,0,0,0,0
510941,63,14,21,14,14,0,0,0,0
510943,206,37,69,44,56,0,0,0,0
510945,95,49,19,5,22,0,0,0,0
510947,0,0,0,0,0,0,0,0,0
510948,34,23,6,3,2,0,0,0,0
510949,38,15,20,0,3,0,0,0,0
510950,58,21,17,9,11,0,0,0,0
510951,35,12,18,1,4,0,0,0,0
510952,59,19,13,11,16,0,0,0,0
510953,18,3,3,2,10,0,0,0,0
510954,95,22,22,20,31,0,0,0,0
510956,26,14,4,4,4,0,0,0,0
510957,96,33,21,19,23,0,0,0,0
510958,19,4,4,4,7,0,0,0,0
510962,28,12,6,4,6,0,0,0,0
510963,154,4,23,31,96,0,0,0,0
510964,4,4,0,0,0,0,0,0,0
510966,4,0,2,0,2,0,0,0,0
510968,1,0,1,0,0,0,0,0,0
510969,0,0,0,0,0,0,0,0,0
510970,0,0,0,0,0,0,0,0,0
510974,3,0,1,0,2,0,0,0,0
510976,0,0,0,0,0,0,0,0,0
510977,62,4,20,11,27,0,0,0,0
510979,7,1,2,2,2,0,0,0,0
510981,56,4,12,5,35,0,0,0,0
510982,57,2,14,9,32,0,0,0,0
510984,0,0,0,0,0,0,0,0,0
510988,0,0,0,0,0,0,0,0,0
510989,0,0,0,0,0,0,0,0,0
510990,0,0,0,0,0,0,0,0,0
510993,210,19,87,46,58,0,0,0,0
510994,47,8,20,8,11,0,0,0,0
510996,102,23,27,20,32,0,0,0,0
510997,0,0,0,0,0,0,0,0,0
511001,0,0,0,0,0,0,0,0,0
511006,86,7,29,23,27,0,0,0,0
511015,64,13,21,10,20,0,0,0,0
511018,53,10,20,7,16,0,0,0,0
511019,0,0,0,0,0,0,0,0,0
511020,0,0,0,0,0,0,0,0,0
511022,42,13,9,7,13,0,0,0,0
511023,35,6,17,2,10,0,0,0,0
511024,38,14,12,4,8,0,0,0,0
511025,28,2,2,8,16,0,0,0,0
511028,74,16,24,9,25,0,0,0,0
511030,66,12,33,9,12,0,0,0,0
511031,65,15,20,14,16,0,0,0,0
511032,37,10,13,6,8,0,0,0,0
511035,58,9,25,7,17,0,0,0,0
511036,24,3,11,5,5,0,0,0,0
511037,21,4,8,7,2,0,0,0,0
511042,149,18,44,27,60,0,0,0,0
511043,23,5,9,1,8,0,0,0,0
511044,13,1,2,2,8,0,0,0,0
511045,21,4,3,6,8,0,0,0,0
511047,22,8,4,3,7,0,0,0,0
511048,36,6,10,7,13,0,0,0,0
511058,52,3,13,14,22,7,0,0,7
511059,63,21,17,6,19,0,0,0,0
511060,21,7,6,4,4,0,0,0,0
511061,132,33,60,18,21,0,0,0,0
511062,37,6,6,8,17,4,0,0,4
511063,225,34,45,45,101,6,0,0,6
511065,36,8,7,10,11,0,0,0,0
511066,43,8,11,5,19,0,0,0,0
511068,110,28,32,16,34,0,0,0,0
511072,0,0,0,0,0,0,0,0,0
511073,0,0,0,0,0,0,0,0,0
511075,0,0,0,0,0,0,0,0,0
511076,371,106,93,62,110,14,0,0,14
511086,0,0,0,0,0,0,0,0,0
511087,18,6,3,2,7,0,0,0,0
511093,12,3,4,3,2,0,0,0,0
511095,166,60,44,32,30,0,0,0,0
511097,24,7,9,3,5,0,0,0,0
511098,0,0,0,0,0,0,0,0,0
511101,0,0,0,0,0,0,0,0,0
511102,4,1,1,1,1,0,0,0,0
511104,116,8,17,31,60,0,0,0,0
511107,0,0,0,0,0,0,0,0,0
511110,0,0,0,0,0,0,0,0,0
511111,80,11,29,13,27,0,0,0,0
511114,319,67,96,53,103,0,0,0,0
511117,49,2,21,8,18,0,0,0,0
511119,0,0,0,0,0,0,0,0,0
511120,70,5,26,13,26,0,0,0,0
511121,180,9,49,40,82,0,0,0,0
511122,378,73,121,66,118,6,0,0,6
511123,3,0,0,0,3,0,0,0,0
511124,12,0,0,0,12,0,0,0,0
511127,0,0,0,0,0,0,0,0,0
511128,160,33,48,32,47,0,0,0,0
511129,111,24,24,26,37,0,0,0,0
511130,16,4,2,0,10,0,0,0,0
511131,66,9,18,18,21,0,0,0,0
511133,48,13,12,12,11,0,0,0,0
511134,0,0,0,0,0,0,0,0,0
511135,12,0,0,0,12,5,0,0,5
511138,20,4,9,2,5,0,0,0,0
511140,0,0,0,0,0,0,0,0,0
511147,0,0,0,0,0,0,0,0,0
511148,1,0,0,0,1,0,0,0,0
511151,11,0,2,4,5,0,0,0,0
511155,25,4,7,4,10,0,0,0,0
511158,0,0,0,0,0,0,0,0,0
511162,132,22,56,25,29,15,0,0,15
511163,11,3,6,2,0,0,0,0,0
511168,95,15,27,20,33,0,0,0,0
511176,42,1,16,6,19,4,0,0,4
511190,157,51,101,3,2,0,0,0,0
511192,90,21,28,17,24,0,0,0,0
511193,184,25,53,38,68,0,0,0,0
511197,0,0,0,0,0,0,0,0,0
511203,38,11,8,10,9,0,0,0,0
511204,170,46,60,37,27,0,0,0,0
511208,64,11,34,9,10,0,0,0,0
511209,53,18,15,13,7,0,0,0,0
511210,62,16,24,8,14,0,0,0,0
511211,19,7,7,3,2,0,0,0,0
511212,63,9,26,10,18,0,0,0,0
511213,44,5,17,8,14,0,0,0,0
511214,48,18,20,2,8,0,0,0,0
511215,45,11,14,8,12,0,0,0,0
511218,19,10,4,5,0,0,0,0,0
511219,85,24,35,16,10,0,0,0,0
511220,28,19,3,4,2,0,0,0,0
511222,42,12,15,7,8,0,0,0,0
511223,36,16,4,7,9,0,0,0,0
511224,56,5,20,11,20,0,0,0,0
511225,0,0,0,0,0,0,0,0,0
511228,30,7,7,4,12,0,0,0,0
511229,36,8,9,4,15,0,0,0,0
511230,78,17,14,7,40,0,0,0,0
511232,34,3,5,3,23,0,0,0,0
511233,0,0,0,0,0,0,0,0,0
511234,3,1,0,2,0,0,0,0,0
511235,337,56,91,66,124,5,0,0,5
511237,0,0,0,0,0,0,0,0,0
511239,53,22,17,5,9,1,0,0,1
511240,34,10,9,3,12,0,0,0,0
511241,46,10,12,4,20,0,0,0,0
511242,68,11,27,7,23,0,0,0,0
511243,0,0,0,0,0,0,0,0,0
511244,49,14,21,3,11,2,0,0,2
511245,25,8,8,2,7,0,0,0,0
511246,5,2,0,3,0,0,0,0,0
511247,10,3,2,1,4,10,0,0,10
511257,0,0,0,0,0,0,0,0,0
511259,0,0,0,0,0,0,0,0,0
511261,31,9,13,5,4,0,0,0,0
511266,450,124,139,95,92,0,0,0,0
511269,39,6,14,7,12,0,0,0,0
511271,0,0,0,0,0,1,0,0,1
511273,5,1,3,0,1,0,0,0,0
511279,0,0,0,0,0,0,0,0,0
511282,44,4,7,2,31,0,0,0,0
511283,33,2,15,7,9,0,0,0,0
511284,56,17,16,12,11,0,0,0,0
511285,43,0,11,4,28,0,0,0,0
511286,28,2,7,8,11,0,0,0,0
511287,61,8,13,9,31,6,0,0,6
511288,35,4,10,4,17,0,0,0,0
511290,184,39,69,16,60,7,0,0,7
511291,25,8,11,5,1,0,0,0,0
511292,161,81,60,12,8,0,0,0,0
511293,66,18,18,16,14,0,0,0,0
