MAZ,TAZ,ACRES,HH,POP,ag,art_rec,constr,eat,ed_high,ed_k12,ed_oth,fire,gov,health,hotel,info,lease,logis,man_bio,man_hvy,man_lgt,man_tech,natres,prof,ret_loc,ret_reg,serv_bus,serv_pers,serv_soc,transp,unclass,util,emp_total,publicEnrollGradeKto8,publicEnrollGrade9to12,privateEnrollGradeKto8,privateEnrollGrade9to12,comm_coll_enroll
316531,301065,2.443128747,10,22,0,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,3,0,0,21,3,0,40,9,0,0,0,0,84,0,0,0,0,0
316533,301065,2.48587794,6,17,0,0,3,0,0,0,0,0,0,0,0,0,0,62,0,33,9,0,0,0,0,5,0,0,0,0,0,0,112,0,0,0,0,0
316535,300749,4.672017317,42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
316536,300616,9.606213212,87,198,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0
316537,300749,7.072643976,50,117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0
316540,300567,37.91309806,36,92,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,14,0,0,0,0,0
316541,300652,10.07151223,56,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316542,301043,10.67321331,52,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316543,300290,8.503629975,41,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316545,301025,6.157860662,28,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
316546,301025,7.645927954,33,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316547,300384,32.21658273,106,349,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,9,0,0,0,0,0
316548,300842,26.36859195,222,588,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,11,0,0,0,0,0
316549,300550,34.49909312,71,227,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,1417,0,21,0,0
316552,300600,18.57390668,74,141,0,0,1,83,0,0,0,63,0,10,0,0,0,0,0,0,3,0,0,20,141,17,34,26,0,2,0,0,400,0,0,0,0,0
316553,300597,230.5884068,134,483,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7,0,17,2,0,0,0,0,0,0,3,0,36,0,0,0,0,0
316554,300248,13.50454426,60,202,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0
316555,300777,22.88020836,122,421,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0
316561,300589,1.881705816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,13,0,0,0,0,0
316562,300180,71.93997321,0,0,0,0,50,11,0,0,0,34,0,5,0,33,0,206,0,26,56,48,0,673,5,92,16,94,5,0,10,0,1364,0,0,0,0,0
316567,300724,25.68089828,212,1137,0,0,14,54,0,16,7,46,181,274,0,11,0,7,0,0,15,0,0,50,3,11,22,17,68,0,8,0,804,0,0,0,0,0
316570,300412,246.1063639,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,1,23,0,0,0,0,0,0,0,34,0,0,0,0,0
316571,300398,27.02959826,97,335,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,9,0,0,0,0,0
316578,300643,20.77536658,0,0,0,0,11,115,0,0,9,29,0,31,0,7,0,0,0,0,0,0,0,7,86,0,0,12,0,0,11,0,318,0,0,0,0,0
316580,300362,30.58074655,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,96,256,4,9,0,0,0,0,380,0,0,0,0,0
316586,300369,9.855295217,85,351,0,0,0,4,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,2,4,0,0,11,0,0,0,0,33,0,0,0,0,0
316588,300145,16.58693407,82,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
316589,300628,3.029509299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316590,301012,19.10790094,218,604,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,14,0,0,0,0,0
316592,300865,5.892963928,36,92,0,5,0,34,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,71,0,0,0,0,0
316593,300182,6.679005451,41,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316594,300350,8.512525761,74,189,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
316596,301104,10.99420291,55,148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316609,300879,26.08812759,117,418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0
316610,300501,18.36213756,30,93,0,0,2,103,0,0,0,16,0,18,0,2,0,0,0,0,0,0,0,0,128,0,0,4,0,0,0,0,273,0,0,0,0,0
316618,300276,8.900233761,26,94,0,0,98,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,1,0,0,5,0,1,0,0,118,0,0,0,0,0
316622,300461,15.29111459,129,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
316625,300736,10.71793934,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0
316633,300246,32.46171106,66,202,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,63,0,0,0,0,0
316635,300784,11.40143222,124,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0
316639,300356,4.88848144,36,139,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
316640,300824,29.73317585,132,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,4,0,0,0,0,0
316643,300359,13.03331472,63,198,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
316644,300736,11.20770177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316645,300462,6.292780081,34,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316650,300464,6.911778515,37,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316651,300784,966.7411277,49,179,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0
316655,300506,5.349085464,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,41,4,44,0,0,0,0,0,0,105,0,0,0,0,0
316657,300074,4.770365172,55,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316659,300480,5.144976599,38,54,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,3,3,0,0,0,0,23,0,0,0,0,0
316660,300670,3.786145308,72,159,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
316661,300958,8.35981477,405,1142,0,0,0,0,0,0,0,0,0,2,5,0,0,20,0,0,0,0,0,0,16,0,2,11,0,0,0,0,56,0,0,0,0,0
316663,300152,1.409240745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
316664,300620,19.1825267,49,93,0,0,0,0,0,163,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,169,0,1777,0,0,0
316665,300620,8.900480867,77,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
316666,300620,3.650978784,39,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316667,300485,9.275092294,129,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,7,0,0,0,0,0
316668,300239,2.51602477,92,168,0,1,0,7,0,0,0,3,0,8,0,33,0,0,0,0,5,0,0,14,2,2,3,7,0,0,0,0,85,0,0,0,0,0
316671,300691,6.179853022,0,0,0,867,15,8,0,0,0,2,640,0,0,9,0,0,0,0,0,0,0,80,0,2,1,4,11,0,7,0,1646,0,0,0,0,0
316673,301059,4.785438587,0,0,0,8,4,8,0,0,22,13,5,46,0,74,0,58,0,0,3,0,0,74,25,3,0,70,3,233,3,0,652,0,297,0,0,0
316674,300899,4.819044889,0,0,0,3,0,23,0,0,27,1166,0,113,0,14,4,0,0,0,17,0,0,30,2,1,16,29,53,0,0,0,1498,0,0,0,0,0
316676,300028,2.477229259,129,164,0,0,0,22,0,0,5,9,0,5,54,0,0,7,0,0,0,0,0,9,0,3,0,3,0,2,0,0,119,0,0,0,0,0
316677,300028,2.432503225,0,0,0,0,8,17,0,0,0,14,0,0,3,0,0,7,0,0,3,0,0,1,19,11,0,12,11,0,3,0,109,0,0,0,0,0
316678,300378,4.055489935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316679,300473,2.480688732,29,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316680,301059,8.659553333,610,975,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,4,0,0,7,0,50,0,0,0,0,0
316681,301048,9.915588876,12,20,0,0,1,26,0,0,0,3,0,0,0,0,0,15,11,0,38,0,0,17,16,41,62,7,0,0,0,0,237,0,0,0,0,0
316682,300103,2.461908739,93,239,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,51,0,0,0,0,0
316684,300103,5.18476053,204,437,0,0,11,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,2,16,0,0,0,0,39,0,0,0,0,0
316685,300102,3.163687402,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
316686,300102,5.063431895,98,186,0,4,0,4,0,0,0,54,0,0,0,2,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,81,0,0,0,0,0
316688,300825,5.159802909,18,34,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,30,0,0,0,0,0
316692,300223,11.53116243,100,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,5,0,0,0,0,0
316693,300139,6.125242781,36,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
316695,300174,5.143741073,72,197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
316701,300378,2.560750804,90,126,0,7,0,17,0,0,0,13,0,29,0,0,0,0,0,0,17,0,0,28,8,12,4,10,71,2,0,0,218,0,0,0,0,0
316702,300758,3.76761242,16,49,0,0,0,7,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,11,13,7,0,1,0,0,0,0,52,0,0,0,0,0
316709,300015,6.138833565,70,175,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,7,7,0,2,1,0,25,0,0,0,0,0
316710,300067,2.360348517,19,32,0,0,0,5,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,30,0,0,0,0,0
316712,300517,4.436031886,30,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
316713,300469,8.031164903,91,256,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0
316716,300042,11.30407279,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,64,0,0,66,0,5,0,0,0,0,0,0,146,0,0,0,0,0
316721,300607,3.4028852,25,66,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,19,7,0,0,7,0,3,0,0,43,0,0,0,0,0
316722,300607,7.987180184,99,250,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0
316723,300056,6.362710842,69,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
316724,300940,4.691538625,44,94,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
316729,300615,4.347321133,43,98,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
316733,300592,8.750735138,30,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0
316735,301026,89.99545327,487,1645,0,7,153,3,0,157,2,45,5,66,2,1,0,18,0,4,12,0,0,47,42,113,115,52,36,18,21,2,921,944,0,292,0,0
316736,300592,8.279505592,41,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
316747,300180,21.76798802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
316750,300180,614.7158538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,53,0,13,0,335,0,9,0,0,0,0,0,0,440,0,0,0,0,0
316762,300269,20.13808237,0,0,0,0,36,0,0,0,0,0,0,0,0,1,0,38,0,0,56,0,8,0,5,1,0,9,0,0,0,0,154,0,0,0,0,0
316766,300269,20.62487954,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,33,0,0,0,5,0,108,0,0,0,0,0
316767,300269,86.57848307,0,0,0,7,67,33,0,0,0,17,0,0,0,0,0,84,0,27,185,92,0,25,65,124,74,4,0,4,0,0,808,0,0,0,0,0
316768,300978,9.218011001,50,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316771,300881,7.838669981,37,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316772,300881,9.67836792,40,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316775,300211,37.06923392,223,652,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,15,0,0,0,0,0
316778,300527,13.97824486,53,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,8,0,0,0,0,0
316779,300930,50.59502923,0,0,0,15,20,0,0,0,8,4,0,0,0,0,0,51,0,43,211,0,0,33,24,56,0,9,0,89,3,4,570,0,0,0,0,0
316781,300848,20.23346496,119,369,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,31,0,0,0,0,0
316789,300991,5.741735568,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,16,0,8,0,2,0,0,31,0,0,0,0,0
316791,300478,570.74349,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316799,301106,45.42163554,85,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,8,0,0,0,0,18,0,0,0,0,0
316804,300463,36.18805691,42,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316809,300430,158.4650816,1,5,0,0,37,0,0,0,0,2,0,0,0,4,0,255,0,12,7,0,0,75,25,168,0,21,0,0,0,0,606,0,0,0,0,0
316810,300430,325.955185,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0
316826,300433,7.09389502,52,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316829,300065,2.928937497,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316832,300105,24.83579862,71,217,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,15,0,0,0,0,0
316834,300010,10.1896285,58,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316835,300814,10.15305694,71,168,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0
316838,300194,4.195598563,46,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316840,300445,6.76895173,28,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316846,301019,10.27487978,95,322,0,0,16,52,0,0,0,16,0,39,0,9,0,0,0,0,2,0,0,24,0,0,0,12,55,0,0,0,225,0,0,6,2,0
316848,301016,1.739373242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0
316849,300094,4.998690343,49,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316850,300094,2.542959233,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
316851,300118,5.965859951,78,197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,14,0,0,0,0,22,0,0,0,0,0
316853,300241,6.986651379,55,146,0,0,3,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
316854,301016,36.9150403,0,0,0,0,0,72,0,33,0,25,11,46,0,12,0,0,0,0,0,0,0,0,336,42,11,9,0,0,0,0,597,273,0,0,0,0
316857,300066,5.549734856,98,369,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0
316858,300575,4.184725936,22,82,0,0,28,0,0,0,0,0,22,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0
316864,300237,8.554533638,95,287,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,27,0,0,0,0,0
316865,300240,17.26746169,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,151,0,0,38,0,0,342,0,0,0,0,0
316868,300232,2.642048403,38,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316869,300092,3.430560978,25,83,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,11,0,0,13,2,0
316871,301093,13.73212812,131,391,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,0,0,0,80,0,0,0,0,0
316876,300284,6.717553857,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
316880,300235,5.061207949,18,43,0,0,22,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,16,0,0,0,0,64,0,0,0,0,0
316885,300113,19.30138428,185,449,0,0,0,119,0,0,4,9,0,11,0,0,0,0,0,0,0,0,0,10,35,1,0,27,7,0,0,0,223,0,0,0,0,0
316893,300761,7.631101644,71,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,9,1,0,0,0,13,0,0,0,0,0
316894,300028,5.266058129,30,51,0,0,22,15,9,13,7,130,245,291,386,26,0,1,0,0,0,0,0,123,16,0,10,89,0,5,10,0,1398,0,0,0,0,0
316903,300061,28.3622364,69,164,0,4,7,2,0,58,0,22,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,15,0,0,0,0,123,0,0,0,0,0
316905,300287,4.543028422,44,89,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,9,0,0,0,0,0,0,0,14,0,0,0,0,0
316907,300660,4.629268124,34,96,0,0,2,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,3,0,39,0,0,5,1,0
316909,300156,5.216637096,49,174,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
316912,300126,3.468862278,37,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0
316913,300149,13.71532497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316914,300022,6.758326208,3,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
316915,300845,4.400448743,42,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
316916,300845,4.066609668,46,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,15,0,0,0,0,0
316918,300791,5.134351077,66,245,0,0,3,7,0,0,0,0,0,2,0,0,0,5,0,0,2,0,0,0,5,0,0,24,5,0,0,0,53,0,0,0,0,0
316921,300095,15.08972388,67,127,0,0,1,0,0,18,55,0,0,0,0,13,0,0,0,0,0,0,0,10,0,0,0,33,13,3,0,0,146,375,0,0,0,0
316925,300061,6.219142743,56,137,0,0,0,0,0,0,0,3,0,8,0,0,0,10,0,22,4,0,0,0,34,1,3,4,0,0,0,0,89,0,0,0,0,0
316928,300287,8.667460698,16,33,2,1,22,7,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,7,13,0,0,0,0,0,0,0,66,0,0,0,0,0
316930,300562,36.51670678,27,92,0,0,0,13,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,2,3,5,55,9,0,1,0,4,119,0,0,0,0,0
316932,300791,6.770187256,77,288,0,9,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0
316937,300691,12.4246947,165,285,0,9,0,0,0,0,0,5,14,11,0,0,0,0,0,0,0,0,0,3,7,0,0,98,16,0,0,0,163,0,0,0,0,0
316945,300089,3.061385865,146,261,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,22,0,0,0,0,0
316948,301005,6.975037436,74,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
316951,300170,3.672971143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316952,300303,3.936385247,43,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316954,300899,2.521955294,0,0,0,0,15,113,0,0,0,26,17,201,3,33,0,11,0,0,0,0,0,20,2,0,417,45,0,0,0,0,903,0,0,0,0,0
316957,300072,7.970377033,39,142,0,0,2,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,38,0,0,0,0,0
316961,300331,3.792817147,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
316963,300312,8.705020683,62,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,21,0,0,0,30,0,0,0,0,0
316971,300023,4.534379741,8,13,0,0,87,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,27,0,0,0,4,0,0,0,0,143,0,0,0,0,0
316972,300023,7.663719526,93,194,0,0,20,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,45,0,0,0,0,0
316974,301007,5.668839545,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
316975,300708,12.4437218,46,119,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
316976,300300,19.89196562,72,223,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,53,0,0,0,4,0,0,3,0,4,0,0,71,0,0,0,0,0
316977,300206,6.436348181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,20,0,0,26,0,0,0,0,0
